date,Formula 1,F1,Bahrain Grand Prix,Emilia Romagna Grand Prix,Portuguese Grand Prix,Spanish Grand Prix,Monaco Grand Prix,Azerbaijan Grand Prix,French Grand Prix,Styrian Grand Prix,Austrian Grand Prix,British Grand Prix,Hungarian Grand Prix,Belgian Grand Prix,Dutch Grand Prix,Italian Grand Prix,Russian Grand Prix,Turkish Grand Prix,United States Grand Prix,Mexico City Grand Prix,São Paulo Grand Prix,Qatar Grand Prix,Saudi Arabian Grand Prix,Abu Dhabi Grand Prix,Australian Grand Prix,Miami Grand Prix,Canadian Grand Prix,Singapore Grand Prix,Japanese Grand Prix,Bahrain International Circuit,Autodromo Enzo e Dino Ferrari,Autódromo Internacional do Algarve,Circuit de Barcelona-Catalunya,Circuit de Monaco,Baku City Circuit,Circuit Paul Ricard,Red Bull Ring,Silverstone Circuit,Hungaroring,Circuit de Spa-Francorchamps,Circuit Park Zandvoort,Autodromo Nazionale di Monza,Sochi Autodrom,Istanbul Park,Circuit of the Americas,Autódromo Hermanos Rodríguez,Autódromo José Carlos Pace,Losail International Circuit,Jeddah Corniche Circuit,Yas Marina Circuit,Albert Park Grand Prix Circuit,Miami International Autodrome,Circuit Gilles Villeneuve,Marina Bay Street Circuit,Suzuka Circuit,Mercedes,Red Bull,McLaren,Ferrari,AlphaTauri,Aston Martin,Alfa Romeo,Alpine F1 Team,Williams,Haas F1 Team,Lewis Hamilton,Max Verstappen,Valtteri Bottas,Lando Norris,Sergio Pérez,Charles Leclerc,Daniel Ricciardo,Carlos Sainz,Yuki Tsunoda,Lance Stroll,Kimi Räikkönen,Antonio Giovinazzi,Esteban Ocon,George Russell,Sebastian Vettel,Mick Schumacher,Pierre Gasly,Nicholas Latifi,Fernando Alonso,Nikita Mazepin,Robert Kubica,Kevin Magnussen,Guanyu Zhou,Alexander Albon,Nico Hülkenberg,Nyck de Vries,geo
2021-03-05,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,7,0,0,0,3,6,4,0,0,1,0,0,0,0,0,0,0,15,2,0,0,0,18,52,0,0,38,0,27,22,1,1,5,0,2,2,0,18,0,4,2,0,1,0,2,2,2,1,1,0,0,1,1,5,3,0,0,7,6,2,3,0,0,0,0,BR
2021-03-06,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,9,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,16,6,0,0,14,0,0,0,0,0,0,0,24,2,2,5,0,2,3,0,19,0,5,2,0,1,0,2,2,2,0,1,1,0,1,1,3,4,0,0,6,2,3,3,0,1,2,2,BR
2021-03-07,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,4,0,7,0,0,0,5,6,0,0,1,0,1,1,3,0,0,19,7,0,0,18,0,0,0,0,0,0,0,24,2,2,5,0,2,2,0,18,0,4,2,0,0,0,5,2,2,0,1,0,0,1,2,4,2,1,0,5,1,1,1,0,1,0,0,BR
2021-03-08,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,0,4,0,7,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,10,2,22,0,11,0,0,0,25,0,0,0,21,1,1,5,0,2,2,0,17,0,4,2,0,1,0,1,2,2,0,0,0,0,1,2,3,2,1,0,4,1,2,3,0,1,2,0,BR
2021-03-09,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,6,7,0,0,0,0,0,0,0,0,1,0,0,0,2,14,4,0,0,0,0,16,0,0,0,0,0,22,1,1,5,0,2,2,0,17,0,4,2,0,1,0,2,2,2,1,1,1,0,1,1,2,2,1,0,4,0,2,3,0,0,0,0,BR
2021-03-10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,0,10,0,0,0,3,4,0,0,0,5,5,1,0,0,0,0,0,0,3,13,2,0,0,32,0,14,17,0,15,0,0,21,2,1,7,0,2,2,0,16,0,4,2,0,1,0,3,2,3,1,0,0,0,1,1,2,2,1,0,4,1,1,0,0,1,2,4,BR
2021-03-11,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,4,0,0,0,0,0,0,0,2,0,0,17,4,0,0,0,0,21,0,0,0,16,0,22,1,1,5,0,2,2,0,16,0,3,3,0,1,0,3,3,2,1,1,0,0,1,1,2,2,1,0,5,1,3,0,0,0,0,0,BR
2021-03-12,3,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,4,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,1,0,3,0,4,22,6,0,0,0,14,12,0,0,0,0,0,23,2,1,5,0,2,2,0,17,0,5,5,0,1,0,3,3,3,2,1,1,1,1,2,4,5,1,0,7,2,1,4,1,0,0,0,BR
2021-03-13,4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,9,0,0,0,0,4,4,2,0,0,1,1,0,0,2,0,0,8,6,0,0,0,0,0,13,0,0,0,21,24,2,2,6,0,2,3,0,18,0,7,5,0,1,0,3,3,3,2,2,0,0,1,3,5,7,1,0,14,2,2,2,0,2,1,0,BR
2021-03-14,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,51,6,0,0,39,0,0,16,0,0,0,22,24,2,2,6,0,2,3,0,17,0,7,6,0,1,0,3,4,3,4,1,1,0,1,1,6,8,2,0,16,1,3,3,0,1,5,0,BR
2021-03-15,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,3,0,8,0,2,0,3,3,0,0,0,0,4,1,1,0,0,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0,33,21,1,1,4,0,1,2,0,16,0,4,4,0,1,0,2,3,2,3,1,0,0,1,2,3,4,1,0,7,1,2,3,0,1,2,0,BR
2021-03-16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,14,6,0,0,0,0,0,0,0,0,0,0,22,1,1,4,0,1,2,0,19,0,4,3,0,1,0,3,3,2,1,1,1,0,1,1,3,4,1,0,6,1,5,0,0,0,0,0,BR
2021-03-17,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,4,0,0,1,0,0,0,0,0,0,8,4,0,0,0,0,0,19,31,0,0,25,21,1,1,4,0,1,2,0,18,0,4,3,0,1,0,3,2,1,1,1,0,0,1,2,3,3,1,0,5,0,2,2,0,3,0,0,BR
2021-03-18,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,7,8,2,2,6,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,30,0,0,17,21,1,1,5,0,2,2,0,17,0,4,3,0,1,0,3,3,2,1,0,0,0,1,1,3,5,1,0,5,0,5,2,1,0,2,0,BR
2021-03-19,3,12,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,2,0,0,0,4,0,0,14,0,3,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,12,4,0,0,0,0,0,21,0,0,0,0,24,2,2,6,0,2,2,0,18,0,8,4,1,3,0,6,7,4,1,7,1,0,1,2,7,4,3,0,7,1,2,8,0,2,4,0,BR
2021-03-20,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,4,0,0,17,0,8,0,0,0,6,0,3,4,0,1,1,0,0,0,4,0,0,12,6,21,0,20,0,0,0,0,39,0,0,24,2,2,6,0,2,3,0,20,0,12,5,3,4,0,9,17,7,1,11,1,1,3,3,13,8,8,1,8,2,4,23,1,5,0,0,BR
2021-03-21,5,20,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,0,0,0,0,10,0,4,17,0,6,4,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,16,7,0,16,0,29,0,0,0,0,0,0,25,2,2,7,0,3,3,0,17,0,13,6,3,5,0,10,17,9,2,12,1,1,3,4,15,17,10,1,8,3,5,31,1,4,0,0,BR
2021-03-22,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,9,14,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,20,0,0,0,0,0,18,0,0,22,2,2,6,0,2,2,0,17,0,10,5,2,4,0,7,14,8,2,6,1,1,3,3,12,12,7,1,6,2,7,20,0,8,0,0,BR
2021-03-23,3,14,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,5,0,9,10,0,4,3,0,0,0,3,0,0,0,1,1,1,0,0,0,4,0,11,7,0,14,0,0,0,0,0,0,14,0,22,2,2,5,0,2,2,0,17,0,10,5,1,3,0,7,12,8,2,6,1,0,3,3,8,8,7,0,6,3,2,15,0,4,0,0,BR
2021-03-24,4,15,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,6,0,4,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,25,0,0,14,0,0,0,48,22,2,2,5,0,2,2,0,17,0,9,5,1,2,0,6,13,7,1,5,1,1,3,3,7,7,5,1,7,3,1,15,0,6,2,0,BR
2021-03-25,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,26,0,34,0,20,0,24,0,23,2,2,5,0,2,2,0,19,0,11,6,1,2,0,7,12,8,1,5,1,1,3,4,8,9,6,0,9,3,4,16,0,0,0,0,BR
2021-03-26,7,34,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,4,23,0,16,12,0,6,7,2,10,5,0,3,0,5,1,1,0,0,0,2,0,0,12,0,0,15,0,28,44,0,0,0,0,0,22,2,2,5,0,2,2,0,19,0,12,10,1,3,0,7,14,8,5,5,2,1,3,3,8,14,7,0,13,4,5,11,0,3,5,0,BR
2021-03-27,17,69,1,0,0,0,1,0,0,0,0,1,0,0,0,3,6,0,0,0,0,42,10,16,12,4,0,0,0,15,0,3,0,0,0,1,0,0,0,0,0,0,5,22,8,19,0,73,50,21,0,0,18,0,0,26,3,2,5,0,3,3,0,19,0,18,26,2,5,0,13,18,14,14,8,2,1,4,5,15,31,11,1,25,11,6,16,4,7,5,0,BR
2021-03-28,37,100,3,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,0,0,100,0,28,15,6,4,7,0,88,7,9,0,3,0,0,1,0,0,0,0,0,0,15,10,0,0,26,0,24,0,0,0,0,0,24,3,2,7,0,4,3,0,19,0,58,48,4,10,2,21,23,20,19,11,5,2,7,7,25,51,12,3,48,23,7,22,4,7,4,3,BR
2021-03-29,6,22,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,0,23,0,11,0,5,6,8,0,8,6,0,6,0,0,1,1,0,0,0,0,0,0,14,7,21,0,12,0,0,0,19,0,0,0,23,2,1,5,0,2,2,0,18,0,22,12,2,4,0,9,13,7,6,4,1,1,3,3,11,16,5,0,15,9,4,11,3,3,2,2,BR
2021-03-30,3,14,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,0,0,2,0,6,0,5,9,0,4,0,12,2,14,0,0,0,0,1,1,1,1,0,0,2,0,13,4,0,0,19,0,28,0,0,28,0,0,23,2,1,5,0,2,2,0,18,0,12,6,1,2,0,6,10,8,4,3,1,1,2,3,7,6,5,0,8,4,3,9,0,4,1,0,BR
2021-03-31,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,14,0,9,7,3,0,5,0,4,0,6,1,0,0,1,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,22,2,2,5,0,2,2,0,18,0,10,5,1,3,0,4,9,7,3,3,1,0,3,2,7,5,3,0,6,3,2,9,1,3,2,0,BR
2021-04-01,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,7,0,5,8,3,6,3,0,6,0,5,4,2,0,0,1,1,0,0,0,0,5,21,7,0,0,25,0,0,31,0,0,0,0,22,2,2,5,0,2,2,0,24,0,10,6,1,2,0,6,10,5,2,3,1,0,3,2,6,4,4,0,6,3,5,7,1,4,2,5,BR
2021-04-02,3,14,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,5,7,0,6,9,0,6,5,6,0,4,0,0,10,0,0,1,0,0,0,0,0,0,12,4,17,0,42,0,0,0,0,16,0,32,24,2,2,5,0,2,2,0,21,0,12,5,1,3,0,7,10,7,2,3,1,1,4,3,7,5,9,0,6,2,2,16,0,5,0,3,BR
2021-04-03,4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,0,5,0,0,9,0,0,4,0,4,0,0,0,7,0,0,0,1,0,0,4,0,0,15,8,0,0,15,15,0,0,0,0,55,0,25,2,2,5,0,2,3,0,18,0,10,6,1,3,0,10,10,9,2,4,1,0,3,2,6,4,7,0,6,2,4,12,0,5,2,7,BR
2021-04-04,5,16,0,0,0,0,1,0,0,0,0,1,0,0,0,4,6,2,0,0,0,21,0,9,13,5,0,4,0,0,5,0,4,0,4,1,1,1,0,0,0,0,0,17,7,0,0,43,0,34,0,0,0,26,0,24,2,2,5,0,2,3,0,19,0,11,6,1,3,0,13,9,8,1,3,1,0,3,2,5,5,5,0,6,1,4,12,0,4,0,6,BR
2021-04-05,3,12,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,2,0,0,7,5,0,5,9,0,0,4,0,3,3,0,0,5,0,1,2,1,1,0,0,0,2,18,5,0,0,33,30,14,0,0,0,18,20,22,2,1,5,0,2,2,0,18,0,9,4,1,2,0,11,9,5,1,3,0,1,3,3,6,4,4,0,5,2,6,9,0,2,3,2,BR
2021-04-06,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,5,4,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,20,2,0,0,0,0,47,0,49,0,0,0,23,2,1,4,0,1,2,0,18,0,7,4,0,2,0,9,7,5,1,2,1,0,2,7,4,2,4,0,5,1,5,10,0,2,1,0,BR
2021-04-07,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,5,0,0,4,0,4,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,29,15,27,22,2,1,4,0,1,2,0,17,0,7,4,1,2,0,9,6,4,1,1,1,0,2,6,4,2,3,0,4,1,3,9,0,2,2,0,BR
2021-04-08,2,11,0,0,0,0,1,0,0,0,0,0,0,1,0,6,3,0,0,0,0,7,3,5,7,5,4,5,0,7,3,0,0,2,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,0,13,13,17,0,0,22,2,1,4,0,1,2,0,16,0,7,4,1,2,0,8,7,4,1,2,1,0,2,4,4,3,3,0,5,1,3,5,0,2,2,0,BR
2021-04-09,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,7,0,0,0,13,6,0,5,0,0,6,0,0,2,0,0,1,1,0,0,0,0,0,11,5,35,0,15,0,0,0,0,0,0,37,23,2,1,5,0,1,2,0,17,0,8,4,0,2,0,7,9,3,1,1,1,0,2,3,4,3,3,0,4,1,3,6,0,3,4,0,BR
2021-04-10,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,3,4,0,0,0,10,7,0,3,6,8,18,8,0,0,5,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,41,0,0,19,0,42,24,2,2,6,0,2,2,0,17,0,9,5,0,2,0,11,8,4,1,2,1,0,2,2,4,2,4,0,5,2,4,8,0,2,1,8,BR
2021-04-11,6,16,0,0,0,0,1,0,0,0,1,0,0,1,0,6,3,0,6,0,0,0,0,5,7,0,0,0,4,0,4,0,0,4,0,0,1,0,1,0,0,0,0,13,8,0,0,57,0,0,0,0,0,0,0,25,2,2,5,0,1,2,0,19,0,8,5,0,2,0,14,9,5,1,2,1,1,2,3,5,3,4,0,6,1,3,8,0,2,1,3,BR
2021-04-12,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,13,4,0,0,24,0,12,0,0,0,21,0,22,2,1,5,0,1,2,0,18,0,7,4,0,1,0,8,6,4,1,1,1,0,1,2,3,2,2,0,4,0,3,4,0,1,0,0,BR
2021-04-13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,6,0,0,7,0,0,0,0,0,3,0,1,1,0,0,0,2,0,4,17,5,0,0,24,0,54,32,0,26,0,0,23,2,1,5,0,1,2,0,18,0,6,4,1,1,0,9,7,4,0,2,0,0,1,4,3,2,2,0,4,1,4,2,0,2,0,0,BR
2021-04-14,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,9,9,0,5,4,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,10,6,0,0,0,0,0,0,0,0,17,45,23,1,1,5,0,1,2,0,17,0,6,3,0,2,0,7,5,3,0,1,0,0,2,3,3,2,2,0,4,2,4,4,0,3,0,9,BR
2021-04-15,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,6,0,0,0,0,0,0,1,0,0,0,0,8,10,0,0,0,0,18,0,0,0,18,20,22,2,1,5,0,1,2,0,17,0,6,4,1,2,0,7,5,4,1,1,1,1,1,3,3,2,2,0,5,1,3,5,0,2,4,3,BR
2021-04-16,5,22,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,3,3,3,0,0,0,0,0,3,16,5,0,0,19,0,0,0,3,1,0,1,1,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,17,25,2,2,5,0,2,2,0,17,0,7,7,1,2,0,8,6,4,2,1,1,0,2,2,5,3,3,0,6,4,9,3,0,2,4,3,BR
2021-04-17,11,42,0,0,0,0,1,0,0,0,1,0,0,0,0,32,0,8,2,0,4,0,11,0,9,0,6,3,0,0,18,4,0,0,0,0,1,0,0,0,0,2,0,12,6,0,27,0,0,26,0,0,33,0,0,25,2,2,5,0,2,3,0,19,0,15,11,1,6,1,11,9,8,7,3,1,1,3,3,7,9,5,1,10,7,5,5,0,3,1,0,BR
2021-04-18,28,80,0,0,0,0,1,0,0,0,0,0,0,0,0,100,4,3,10,0,0,0,0,0,5,97,0,6,4,5,100,4,0,4,0,0,1,0,2,0,0,0,0,13,11,0,0,0,0,56,0,34,0,0,0,25,3,3,6,0,2,3,0,18,0,37,41,3,36,2,23,15,14,6,7,3,2,3,17,12,28,6,2,21,8,9,8,0,7,15,0,BR
2021-04-19,4,17,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,6,2,4,0,0,0,4,35,4,0,0,0,0,5,5,4,0,1,1,0,1,0,3,0,0,17,3,19,0,0,0,0,0,0,0,0,38,22,2,1,4,0,1,2,0,17,0,11,11,2,6,0,9,8,5,2,2,1,0,2,15,5,5,3,1,6,2,5,7,0,3,0,0,BR
2021-04-20,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,17,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,16,0,54,42,0,15,22,2,2,4,0,1,2,0,16,0,8,7,1,4,0,7,6,4,1,2,1,0,1,7,4,3,2,0,4,1,4,5,0,3,0,0,BR
2021-04-21,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,13,10,10,4,2,0,2,0,4,0,4,0,0,0,1,0,0,0,0,13,5,0,26,0,0,18,33,0,0,0,0,22,2,1,5,0,1,2,0,16,0,8,5,1,3,0,7,6,3,1,1,1,0,2,4,3,3,2,0,5,1,1,5,0,2,2,0,BR
2021-04-22,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,6,10,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,17,3,0,0,0,35,0,0,0,0,0,14,22,2,1,5,0,1,2,0,17,0,7,5,1,4,0,6,6,4,1,1,1,0,2,3,3,3,2,0,5,1,3,5,0,2,2,0,BR
2021-04-23,3,12,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,10,8,3,7,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,7,8,0,19,0,13,17,0,0,0,0,0,23,2,2,5,0,1,2,0,16,0,7,5,0,3,0,7,5,4,0,2,1,0,2,3,4,2,3,1,4,1,4,7,1,2,1,6,BR
2021-04-24,4,14,0,0,0,0,2,0,0,0,0,0,1,0,0,10,0,0,0,4,0,7,6,0,8,19,0,12,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,5,0,29,28,0,0,0,0,0,0,13,24,2,2,5,0,2,2,0,18,0,7,5,1,2,0,8,7,4,1,1,1,0,2,3,4,2,2,0,5,1,4,5,0,0,0,4,BR
2021-04-25,5,14,0,0,0,0,4,0,0,0,0,0,0,0,0,10,6,0,3,0,0,4,0,0,0,5,0,4,6,0,0,11,0,0,0,0,1,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,48,0,0,24,2,4,6,0,2,3,0,17,0,8,5,0,3,0,9,6,5,1,2,1,0,2,3,4,2,2,0,8,1,5,6,0,0,0,5,BR
2021-04-26,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,11,10,29,0,0,18,0,20,29,0,17,0,21,2,100,5,0,1,2,0,17,0,6,4,0,2,0,7,6,4,0,1,1,0,2,2,3,2,2,0,4,1,4,4,0,2,1,3,BR
2021-04-27,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,5,1,1,0,0,0,0,5,0,8,20,0,0,12,13,14,0,14,24,0,0,21,2,19,5,0,1,2,0,16,0,5,4,0,2,0,6,5,3,0,2,0,0,1,2,3,2,2,0,4,1,8,4,0,2,2,0,BR
2021-04-28,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,3,6,0,7,10,18,3,0,0,0,2,0,0,5,0,0,1,1,0,2,0,0,11,11,0,0,0,0,13,0,17,0,0,0,21,2,2,5,0,1,2,0,17,0,6,5,0,2,0,6,6,3,0,1,0,0,2,2,4,2,1,0,4,0,6,5,0,1,0,4,BR
2021-04-29,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,15,15,0,0,0,0,48,23,0,0,0,0,21,2,2,5,0,1,2,0,18,0,6,5,0,2,0,6,6,3,0,1,1,0,1,2,5,3,2,0,4,1,3,5,1,2,0,0,BR
2021-04-30,5,21,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,4,4,0,0,0,0,4,4,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,19,11,0,0,0,19,0,0,0,0,0,0,22,2,2,5,0,1,2,0,18,0,7,7,0,2,0,6,5,3,1,1,1,0,1,2,4,4,1,0,6,1,5,4,0,1,1,0,BR
2021-05-01,11,47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,5,11,0,0,0,0,0,0,9,9,5,0,1,1,0,0,0,0,0,6,9,9,0,16,0,0,29,31,0,16,0,14,23,2,2,5,0,2,3,0,19,0,11,12,1,3,0,9,9,6,1,1,1,0,2,3,7,7,3,0,9,3,4,6,1,1,1,3,BR
2021-05-02,24,73,0,0,1,0,1,0,0,0,0,1,0,0,0,7,0,7,0,4,0,0,0,0,0,12,3,6,0,5,0,72,4,6,4,0,1,0,0,0,0,2,0,11,7,0,0,0,0,0,22,0,20,0,51,24,3,2,6,0,2,3,0,17,0,32,26,4,7,2,11,13,10,2,4,7,1,6,5,9,18,4,1,21,7,4,7,0,2,5,0,BR
2021-05-03,4,16,0,0,0,1,1,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,7,8,3,10,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,11,4,0,17,15,0,62,0,0,0,0,0,21,2,2,4,0,1,2,0,17,0,13,8,1,3,0,6,9,4,1,2,3,0,2,2,5,6,2,0,9,5,4,4,1,1,2,0,BR
2021-05-04,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,4,3,0,0,0,0,0,7,0,2,0,1,1,0,0,0,0,0,12,5,0,0,0,0,23,0,0,40,0,12,21,2,1,4,0,1,2,0,17,0,8,5,1,2,0,5,4,3,0,1,1,0,1,3,3,3,2,0,5,3,2,5,0,2,1,0,BR
2021-05-05,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,13,6,7,9,0,3,0,0,8,6,12,0,0,0,0,1,0,0,0,0,8,5,0,0,15,0,0,0,0,0,0,32,21,1,1,5,0,1,2,0,16,0,6,5,1,2,0,5,5,3,0,1,0,0,2,2,4,4,2,0,4,1,4,2,0,1,2,0,BR
2021-05-06,2,11,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,10,0,5,0,7,0,0,2,3,3,0,0,1,1,0,1,0,0,0,0,5,3,19,0,0,0,0,33,14,40,0,0,22,2,1,5,0,2,2,0,18,0,7,5,1,3,0,4,5,3,1,1,0,0,1,2,4,2,1,0,6,1,0,4,0,1,0,0,BR
2021-05-07,4,18,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,4,5,8,0,0,3,0,18,0,11,0,1,0,1,0,0,0,0,13,5,0,21,0,0,0,0,0,0,0,0,23,2,2,5,0,2,2,0,22,0,8,8,1,2,0,6,6,4,1,1,1,0,1,4,4,3,1,0,6,3,23,2,0,1,0,2,BR
2021-05-08,9,40,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,5,7,8,6,4,0,0,0,4,0,18,5,0,1,1,1,1,0,0,4,0,14,5,0,0,0,0,26,0,0,29,0,0,23,2,2,5,0,2,2,0,20,0,23,13,1,4,0,10,8,7,4,2,1,0,4,3,5,9,2,0,12,5,9,7,2,2,1,4,BR
2021-05-09,19,61,0,0,0,20,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,77,6,0,1,1,2,2,0,0,2,0,5,12,0,35,15,0,18,15,0,0,0,0,23,3,2,6,0,2,3,0,17,0,44,30,3,5,1,15,11,14,6,4,2,1,5,5,7,17,4,1,20,10,7,8,0,0,2,0,BR
2021-05-10,3,13,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,6,3,3,0,3,3,0,0,3,0,0,1,0,0,1,0,1,2,0,17,6,0,0,0,0,15,0,12,20,0,0,22,2,1,5,0,1,2,0,18,0,15,8,1,2,0,7,7,4,2,1,1,0,2,3,3,4,3,0,6,5,3,4,1,4,1,0,BR
